pnr;canton
137703;ZH
137704;VD
137705;FR
137706;Genève
137708;ZH
137709;ZH
137711;VD
137712;ZH
137715;ZH
137717;VD
137719;Genève
137721;ZH
137731;ZH
137732;BE
137733;Genève
137736;TI
137738;AG
137739;JU
137741;ZH
137743;VD
137744;BE
137746;ZH
137749;BE
137751;Genève
137753;ZH
137755;BE
137762;BE
137765;ZH
137766;ZH
137768;BS
137769;SG
137770;BE
137771;ZH
137772;AG
137774;FR
137775;FR
137778;ZH
137781;SG
137783;AG
137784;NE
137786;BE
137787;FR
137789;ZH
137791;
137794;LU
137795;ZH
137796;NE
137804;BE
137805;ZH
137807;VD
137808;ZH
137809;VD
137811;FR
137812;BS
137813;TI
137814;Genève
137821;VD
137827;ZH
137831;ZH
137832;Genève
137833;VD
137834;Genève
137838;VD
137847;ZH
137850;SO
137852;VD
137860;FR
137866;ZH
137867;ZH
137868;ZH
137870;AG
137871;AG
137873;ZH
137876;ZH
137879;ZH
137881;AG
137882;Genève
137884;VD
137888;ZH
137889;VD
137894;VD
137896;ZH
137897;ZH
137900;SO
137901;Genève
137904;VD
137916;VD
137917;BS
137919;ZH
137920;ZH
137921;ZH
137923;ZH
137924;BE
137927;ZH
137928;ZH
137929;BS
137930;ZH
137931;ZH
137932;ZH
137933;Genève
137934;BE
137935;VD
137937;VD
137940;VD
137941;ZH
137942;Genève
137944;BS
137945;ZH
137947;ZH
137948;ZH
137949;Genève
137954;BE
137956;ZH
137958;JU
137959;Genève
137962;Genève
137964;ZH
137967;NE
137970;ZH
137971;ZH
137974;VD
137980;VD
137985;VD
137988;TI
137989;Genève
137991;BE
137993;ZH
137994;NE
137999;SO
138003;ZH
138004;VD
138006;TI
138008;ZH
138009;BE
138012;VD
138013;VD
138014;LU
138015;VD
138016;TI
138017;ZH
138018;AG
138020;ZH
138023;VD
138024;VD
138025;BS
138032;VD
138033;TI
138037;ZH
138039;ZH
138041;VD
138043;VD
138045;ZH
138053;VD
138054;VD
138055;VD
138056;BE
138057;BS
138058;Genève
138062;FR
138063;ZH
138065;VD
138067;ZH
138068;ZH
138071;ZH
138073;VD
138074;ZH
138077;AG
138078;TI
138079;VD
138080;ZH
138081;VD
138083;VD
138085;ZH
138086;VD
138089;VD
138090;ZH
138091;TI
138092;VD
138094;BE
138095;BS
138096;LU
138097;VD
138104;VD
138105;TI
138107;VS
138109;ZH
138110;ZH
138111;ZH
138112;ZH
138114;VD
138116;VD
138117;ZH
138118;ZH
138120;ZH
138122;FR
138129;BE
138130;Genève
138131;VD
138138;VD
138139;ZH
138140;Genève
138141;ZH
138143;ZH
138144;ZH
138146;VD
138147;FR
138148;VD
138150;BE
138151;TI
138153;BS
138154;VD
138155;ZH
138157;BS
138158;ZH
138159;ZH
138161;BE
138162;ZH
138163;Genève
138164;ZH
138165;VD
138174;BS
138175;ZH
138176;VD
138177;VD
138178;ZH
138180;VD
138182;BE
138184;FR
138185;Genève
138187;VD
138188;BE
138190;BS
138191;VD
138193;ZH
138195;NE
138198;Genève
138201;BE
138202;AG
138203;FR
138204;VD
138205;Genève
138206;ZH
138207;NE
138208;NE
138209;ZH
138210;SO
138211;ZH
138212;FR
138213;VD
138214;VD
138216;BS
138217;BS
138219;TI
138220;AG
138221;ZH
138222;ZH
138224;BS
138225;ZH
138229;ZH
138230;ZH
138231;TI
138232;ZH
138233;ZH
138235;VD
138237;VD
138238;HE
138239;ZH
138240;AG
138241;AG
138242;NE
138243;ZH
138246;ZH
138248;VD
138251;GR
138252;Genève
138254;Genève
138255;BS
138257;ZH
138260;ZH
138262;BS
138264;BE
138267;BE
138268;ZH
138269;ZH
138270;ZH
138273;NE
138282;VD
138284;FR
138285;BE
138287;BS
138288;ZH
138289;VD
138291;ZH
138295;BE
138297;BE
138298;ZH
138300;VD
138301;VD
138302;BS
138305;VD
138306;VD
138307;VD
138308;VD
138309;Genève
138310;BE
138311;VD
138313;VS
138314;Genève
138319;VD
138320;VD
138321;ZH
138323;VD
138330;ZH
138331;BE
138332;VD
138333;NE
138334;BS
138335;ZH
138338;Genève
138339;VD
138341;Genève
138342;ZH
138343;TI
138346;VD
138350;VD
138353;BE
138354;LU
138355;BE
138358;VD
138359;BE
138361;BE
138365;FR
138367;VD
138368;ZH
138371;VD
138373;Genève
138376;Genève
138377;BS
138379;FR
138380;ZH
138382;ZH
138383;BE
138384;BS
138386;Genève
138389;ZH
138391;BS
138392;BE
138400;ZH
138401;ZH
138403;BS
138408;Genève
138410;ZH
138411;VD
138413;Genève
138414;BS
138416;VD
138417;BS
138422;VD
138425;ZH
138427;BS
138428;VD
138429;FR
138430;Genève
138434;BE
138439;BS
138441;VD
138450;ZH
138451;TG
138452;BE
138459;BE
138460;ZH
138465;Genève
138467;BS
138471;BS
138472;ZH
138473;ZH
138479;ZH
138482;VD
138484;VD
138485;Genève
138486;ZH
138488;VD
138489;FR
138490;BE
138491;VD
138492;VS
138497;FR
138500;ZH
138501;Genève
138504;ZH
138507;ZH
138510;BS
138513;BS
138517;FR
138518;TI
138519;BS
138521;ZH
138525;VD
138526;VD
138527;BE
138528;VD
138532;BE
138533;ZH
138536;ZH
138540;BE
138541;BS
138542;ZH
138543;BE
138544;BE
138545;ZH
138549;BE
138553;VD
138562;ZH
138563;GR
138579;BE
138586;Genève
138596;BS
138601;ZH
138606;FR
138608;ZH
138613;GR
138616;Genève
138618;BS
138620;NE
138621;BE
138625;NE
138627;FR
138630;BS
138634;GR
138635;ZH
138645;BS
138647;ZH
138651;BS
138652;BS
138653;VD
138654;ZH
138655;BS
138657;ZH
138658;BE
138659;AG
138660;BE
138661;VD
138662;Genève
138666;VD
138667;ZH
138668;ZH
138669;ZH
138670;BE
138673;ZH
138674;BS
138676;ZH
138685;VD
138691;BS
138717;LU
138726;ZH
138734;BS
138737;ZH
138739;BS
138742;ZH
138745;Genève
138747;BE
138755;Genève
138756;BS
138781;SG
138783;ZH
138784;VD
138798;ZH
138799;ZH
138803;ZH
138804;BE
138805;BE
138806;TI
138807;BE
138808;VD
138809;Genève
138810;ZH
138814;VD
138817;ZH
138834;AG
138888;ZH
138893;ZH
138906;ZH
138920;ZH
138926;FR
138948;VD
138955;Genève
138956;VD
138960;ZH
138961;ZH
138964;BE
138979;ZH
138986;BE
139004;FR
139011;NE
139015;FR
139021;Genève
139028;VD
139035;SG
139037;BS
139041;ZH
139066;BE
139072;BE
139073;ZH
139078;BE
139079;Genève
139080;VD
139081;ZH
139082;AG
139095;Genève
139098;BE
139102;FR
139103;VD
139106;AG
139111;ZH
139112;AG
139115;Genève
139117;Genève
139119;GR
139120;BS
139121;VD
139130;ZH
139132;ZH
139133;BS
139135;VD
139136;ZH
139137;Genève
139139;AG
139140;AG
139141;VD
139142;VD
139143;ZH
139144;BS
139145;VD
139147;FR
139149;ZH
139151;ZH
139153;ZH
139155;BS
139157;ZH
139163;FR
139164;ZH
139173;ZH
139178;Genève
139184;BE
139187;VD
139188;BS
139189;Genève
139190;BE
139192;ZH
139193;VD
139194;ZH
139195;BE
139196;BE
139199;BE
139201;BS
139204;BS
139205;BS
139207;ZH
139210;FR
139211;VD
139212;FR
139213;BS
139214;Genève
139215;Genève
139216;BS
139217;VD
139219;VD
139220;ZH
139221;ZH
139223;FR
139224;ZH
139226;FR
139228;BS
139229;Genève
139230;BS
139231;BE
139232;BE
139233;ZH
139236;VD
139238;BE
139240;ZH
139243;FR
139246;JU
139248;VD
139255;ZH
139258;ZH
139260;BS
139261;LU
139262;LU
139270;SO
139272;ZH
139280;ZH
139283;BS
139294;ZH
139296;FR
139300;BE
139302;ZH
139303;ZH
139304;Genève
139309;ZH
139313;VD
139319;ZH
139324;ZH
139326;ZH
139331;ZH
139333;BE
139339;BS
139341;BS
139343;FR
139350;ZH
139359;ZH
139362;VD
139363;ZH
139365;BE
139376;BE
139378;ZH
139379;BS
139381;ZH
139409;ZH
139411;BS
139412;Genève
139413;BS
139414;BS
139421;VD
139422;ZH
139423;VD
139424;ZH
139430;VD
139436;ZH
139443;BE
139444;ZH
139445;FR
139447;ZH
139448;ZH
139449;Genève
139450;VD
139451;ZH
139452;BE
139453;ZH
139454;ZH
139455;BE
139456;LU
139457;FR
139458;BE
139461;BE
139462;VD
139464;BE
139465;BS
139467;VD
139468;VD
139469;TI
139470;BE
139471;ZH
139472;VD
139474;VD
139475;VD
139478;FR
139480;ZH
139482;NE
139485;BS
139486;SO
139487;ZH
139491;VD
139492;ZH
139493;JU
139494;Genève
139495;BE
139497;ZH
139498;VD
139499;TI
139505;BS
139508;BE
139510;ZH
139514;VD
139515;VD
139517;VD
139518;VD
139519;BS
139520;VD
139521;
139522;VD
139523;VD
139524;SO
139525;ZG
139526;VD
139529;VD
139530;BS
139531;FR
139532;ZH
139533;BE
139534;ZH
139541;ZH
139542;NE
139545;BS
139546;VD
139547;AG
139548;ZH
139549;ZH
139550;BS
139558;FR
139561;SO
139565;SG
139577;VD
139595;BS
139605;VD
139609;BE
139610;ZH
139614;VD
139621;ZH
139622;SG
139627;ZH
139628;ZH
139629;BE
139632;Genève
139633;BE
139635;VD
139636;BS
139637;SG
139638;BE
139639;BS
139640;LU
139642;Genève
139645;ZH
139697;ZH
139698;ZH
139701;ZH
139702;VD
139705;BS
139706;ZH
139714;BE
139715;Genève
139754;ZH
139757;ZH
139758;BE
139764;BE
139776;ZH
139784;ZH
139788;VD
139789;VD
139794;BE
139801;Genève
139807;ZH
139808;BS
139877;NE
139893;BE
139894;AG
139898;Genève
139899;Genève
139903;Genève
139911;Genève
139912;
139921;ZH
139925;VD
139931;VD
139932;Genève
139934;VD
139936;Genève
139940;FR
139944;BE
139945;BE
139947;ZH
139950;ZH
139952;VD
139953;BE
139954;ZH
139955;ZH
139965;Genève
139968;BE
139986;ZH
139992;VD
139996;ZH
140002;ZH
140052;VD
140059;BE
140060;Genève
140123;FR
140124;ZH
140126;NE
140179;FR
140180;FR
140181;BS
140184;VD
140199;BE
140200;FR
140201;VD
140202;SG
140204;ZH
140205;BE
140209;VD
140210;ZH
140211;ZH
140212;NE
140214;ZH
140217;BS
140218;BE
140219;BE
140221;ZH
140222;Genève
140223;BE
140224;ZH
140225;FR
140228;BS
140230;VD
140232;BS
140234;BE
140235;BE
140236;Genève
140237;BS
140238;VD
140242;BS
140243;ZH
140244;BS
140245;ZH
140246;VD
140250;ZH
140251;Genève
140256;BS
140257;Genève
140259;BE
140261;BS
140262;ZH
140263;BE
140265;LU
140266;ZH
140268;BE
140269;NE
140270;VD
140273;ZH
140274;Genève
140275;SG
140276;FR
140277;ZH
140279;VD
140280;FR
140281;SG
140285;BS
140286;SG
140287;FR
140289;BS
140292;Genève
140293;BS
140294;VD
140295;Genève
140296;ZH
140298;NE
140300;ZH
140302;BS
140303;ZH
140304;VD
140305;Genève
140308;SO
140309;BE
140310;ZH
140311;BS
140312;VD
140313;VD
140314;VD
140315;TI
140316;BS
140318;ZH
140321;LU
140322;BS
140324;TI
140325;TI
140327;Genève
140328;VD
140329;VD
140331;VD
140332;Genève
140334;Genève
140336;ZH
140338;BS
140339;ZH
140340;BE
140343;ZH
140344;VD
140345;AG
140346;Genève
140347;VD
140348;BS
140349;BE
140350;ZH
140351;ZH
140352;BE
140353;BS
140354;VD
140355;SG
140358;SG
140359;FR
140361;ZH
140363;ZH
140364;VD
140366;Genève
140367;BE
140369;ZH
140370;BS
140373;FR
140377;ZH
140379;Genève
140380;LU
140381;BE
140383;ZH
140387;BE
140388;VD
140389;ZH
140390;VD
140392;Genève
140394;VD
140395;BE
140396;VD
140397;ZH
140398;ZH
140399;TI
140400;AG
140401;ZH
140402;ZH
140403;VD
140404;BS
140406;VD
140407;BE
140408;VD
140411;LU
140413;ZH
140416;ZH
140418;LU
140419;ZH
140420;Genève
140421;FR
140422;ZH
140424;BE
140425;BS
140426;BS
140428;BS
140431;ZH
140433;FR
140434;ZH
140435;SG
140439;BS
140440;BE
140441;ZH
140442;Genève
140444;Genève
140445;BE
140446;VD
140447;VD
140448;VD
140450;ZH
140451;ZH
140452;ZH
140454;SG
140455;SG
140456;Genève
140457;FR
140459;ZH
140460;Genève
140462;ZH
140463;ZH
140465;ZH
140467;ZH
140471;Genève
140472;VD
140474;VD
140475;NE
140477;VD
140478;BS
140479;VD
140484;BE
140485;VD
140487;ZH
140488;ZH
140489;Genève
140492;Genève
140493;VD
140494;VD
140495;ZH
140496;ZH
140497;FR
140498;VD
140499;VD
140500;AG
140501;ZH
140503;VD
140505;VD
140506;VD
140507;BE
140508;ZH
140511;BS
140512;VD
140514;VD
140515;ZH
140516;VD
140517;BE
140519;BS
140520;BE
140527;TI
140532;ZH
140533;VD
140534;Genève
140538;ZH
140539;VD
140540;ZH
140541;ZH
140542;BE
140545;ZH
140548;NE
140549;ZH
140550;VD
140551;VD
140554;VD
140555;NE
140556;ZH
140557;VD
140558;ZH
140559;ZH
140560;ZH
140563;BE
140571;ZH
140572;BE
140573;GR
140574;VD
140575;BS
140577;ZH
140578;ZH
140579;BE
140581;ZH
140583;TI
140585;ZH
140587;FR
140590;AG
140592;ZH
140593;NE
140596;ZH
140600;NE
140602;VD
140605;BS
140606;TI
140607;BS
140610;BE
140611;Genève
140612;VD
140615;ZH
140616;BE
140617;ZH
140618;Genève
140619;TG
140620;VD
140622;Genève
140623;VD
140625;BS
140626;Genève
140628;BE
140631;ZH
140633;VD
140634;VD
140635;ZH
140638;BS
140639;ZH
140644;ZH
140645;ZH
140648;FR
140649;Genève
140650;BE
140653;VD
140655;Genève
140658;VD
140659;AG
140660;ZH
140661;VD
140662;BS
140663;AG
140665;ZH
140666;Genève
140669;VD
140672;BS
140676;Genève
140678;ZH
140679;ZH
140681;NE
140683;ZH
140684;VD
140685;ZH
140686;VD
140687;ZH
140688;ZH
140691;BE
140692;VD
140693;BS
140694;BS
140695;VD
140696;BE
140697;VD
140698;ZH
140700;BE
140701;VD
140704;TI
140706;BS
140708;ZH
140710;Genève
140711;ZH
140712;VD
140714;VD
140715;ZH
140716;ZH
140717;LU
140718;BS
140722;Genève
140723;FR
140726;ZH
140728;ZH
140729;Genève
140734;ZH
140736;Genève
140738;BE
140739;SO
140740;TI
140745;Genève
140750;AG
140753;BS
140754;BE
140758;VD
140760;VD
140761;Genève
140762;VD
140763;ZH
140764;ZH
140766;Genève
140767;VD
140768;NE
140769;ZH
140772;GR
140773;BE
140774;BE
140776;ZH
140777;BE
140778;VD
140779;BE
140780;VD
140783;Genève
140785;Genève
140791;Genève
140792;VD
140793;BE
140794;BS
140795;NE
140797;FR
140800;BE
140802;BE
140803;ZH
140804;BE
140812;ZH
140813;ZH
140815;ZH
140816;VD
140818;ZH
140819;SG
140820;BS
140823;ZH
140826;FR
140827;Île-de-France
140829;TI
140831;BE
140833;ZH
140834;BS
140835;BE
140836;VD
140838;VD
140843;BE
140846;VD
140847;AG
140850;ZH
140851;BE
140857;ZH
140861;VD
140862;AG
140863;LU
140864;VD
140865;VD
140866;VD
140868;ZH
140869;VD
140876;ZH
140877;ZH
140879;AG
140880;ZH
140881;ZH
140885;Genève
140887;SG
140893;Genève
140900;ZH
140901;ZH
140908;FR
140910;VD
140911;ZH
140912;VS
140913;VD
140914;VD
140915;BS
140916;VD
140917;ZH
140924;Genève
140925;BE
140926;ZH
140928;BE
140929;Genève
140930;BE
140931;VD
140932;BS
140939;ZH
140940;Genève
140941;VS
140942;ZH
140943;BE
140944;BS
140945;VD
140946;VD
140947;ZH
140952;ZH
140956;BS
140957;VD
140958;BE
140960;BE
140961;BS
140962;Genève
140963;TI
140964;BE
140966;ZH
140968;ZH
140973;VD
140974;VD
140975;Genève
140976;AG
140977;ZH
140978;BE
140979;ZH
140981;VD
140985;Genève
140991;BS
140995;VD
140996;ZH
140997;BS
140999;VD
141001;ZH
141002;TI
141004;Genève
141006;VD
141007;BS
141013;VD
141014;ZH
141015;TI
141017;ZH
141018;Genève
141021;BS
141025;ZH
141029;ZH
141030;BE
141032;BE
141034;VD
141035;VD
141039;BE
141040;SO
141044;ZH
141045;BE
141048;VD
141050;VD
141051;ZH
141052;VD
141053;ZH
141055;ZH
141063;VD
141065;VD
141067;ZH
141068;Genève
141070;FR
141071;Genève
141074;ZH
141083;ZH
141084;Genève
141086;ZH
141089;ZH
141090;ZH
141092;ZH
141093;ZH
141096;VD
141099;VD
141102;BE
141110;ZH
141113;Genève
141116;ZH
141117;Genève
141127;BE
141137;ZH
141138;Genève
141140;ZH
141141;ZH
141143;Genève
141144;ZH
141145;VD
141146;VD
141148;ZH
141152;VD
141153;NE
141160;SO
141162;Genève
141165;Genève
141166;ZH
141167;VD
141173;Genève
141174;BE
141175;ZH
141176;FR
141177;VD
141178;VD
141179;VD
141180;ZH
141181;VD
141182;Genève
141184;BS
141185;BS
141186;NE
141188;NE
141189;BE
141190;ZH
141192;Genève
141193;ZH
141196;ZH
141197;ZH
141201;ZH
141202;ZH
141205;ZH
141206;BS
141207;BS
141209;ZH
141215;Genève
141216;ZH
141222;ZH
141225;ZH
141228;BE
141229;NE
141233;Genève
141234;VD
141235;AG
141236;ZH
141238;ZH
141241;VD
141242;VD
141244;ZH
141245;ZH
141246;BS
141248;VD
141251;ZH
141254;TI
141256;Genève
141257;NE
141260;ZH
141262;Genève
141263;ZH
141264;ZH
141265;VD
141266;VD
141268;ZH
141270;BS
141271;BE
141272;ZH
141277;BE
141278;AG
141279;ZH
141280;ZH
141283;VD
141284;ZH
141286;VD
141287;Genève
141288;VD
141289;ZH
141290;ZH
141292;ZH
141294;BE
141298;NE
141299;ZH
141300;JU
141302;BE
141304;BE
141308;BS
141309;JU
141310;NE
141311;ZH
141312;ZH
141315;VD
141317;SG
141325;AG
141329;Genève
141330;BS
141333;ZH
141334;AG
141338;NE
141348;BS
141350;TI
141353;ZH
141357;ZH
141360;ZH
141361;ZH
141362;ZH
141381;VD
141388;FR
141389;NE
141390;VD
141402;LU
141410;Genève
141412;SG
141414;BE
141416;Genève
141417;AG
141418;ZH
141419;ZH
141523;VD
141528;ZH
141530;ZH
141531;VD
141533;SG
141535;LU
141536;ZH
141541;VD
141547;VD
141548;VD
141549;ZH
141554;NE
141555;LU
141556;LU
141557;ZH
141558;ZH
141559;ZH
141560;SO
141565;ZH
141567;Genève
141568;Genève
141569;LU
141570;FR
141571;BS
141572;FR
141573;NE
141575;Genève
141578;ZH
141580;ZH
141581;BS
141586;ZH
141587;BE
141588;JU
141589;ZH
141591;BS
141592;NE
141593;VS
141594;Genève
141595;BE
141596;BE
141598;NE
141603;BS
141604;FR
141610;ZH
141617;ZH
141618;ZH
141619;ZH
141621;BE
141622;SG
141623;ZH
141624;FR
141625;ZH
141626;BE
141627;ZH
141628;LU
141629;ZH
141630;ZH
141632;Genève
141633;VD
141634;VS
141635;FR
141636;VD
141637;JU
141638;ZH
141639;VD
141640;VS
141641;Genève
141642;BE
141643;Genève
141644;ZH
141646;Genève
141647;ZH
141649;Genève
141651;ZH
141653;BE
141654;ZH
141656;VD
141657;VD
141658;FR
141659;ZH
141660;ZH
141663;BE
141664;ZH
141666;BS
141667;BE
141671;BS
141674;ZH
141682;NE
141684;ZH
141685;ZH
141686;Genève
141687;BE
141688;FR
141689;VD
141690;ZH
141701;BS
141702;BS
141704;VD
141706;VD
141707;LU
141708;BE
141709;ZH
141710;BE
141719;ZH
141720;Genève
141721;ZH
141722;LU
141723;TI
141724;VD
141726;SG
141730;VD
141737;VD
141742;BS
141743;FR
141747;FR
141752;ZH
141754;ZH
141755;ZH
141756;Genève
141757;ZH
141759;ZH
141761;ZH
141762;VD
141763;BS
141767;VD
141768;ZH
141769;SG
141773;FR
141775;BE
141786;FR
141788;BS
141798;Genève
141800;ZH
141801;ZH
141805;NE
141806;FR
141811;VD
141814;VD
141826;ZH
141832;ZH
141836;VD
141837;Genève
141843;ZH
141845;VD
141847;ZH
141848;VD
141857;ZH
141862;BS
141863;BS
141872;VD
141875;VD
141877;Genève
141879;VD
141880;Genève
141893;ZH
141898;AG
141903;VS
141906;ZH
141909;Genève
141913;BS
141917;Genève
141918;BE
141927;NE
141937;LU
141939;Genève
141940;VD
141942;ZH
141945;BS
141951;BS
141952;VD
141953;ZH
141954;SO
141956;BS
141960;VD
141962;VD
141965;ZH
141969;SG
141970;ZH
141975;NE
141976;ZH
141982;BS
141987;ZH
142011;VD
142016;BE
142017;ZH
142038;BS
142103;ZH
142106;BS
142129;ZH
142141;TI
142144;VD
142146;AG
142147;BS
142160;BS
142165;ZH
142168;VD
142176;AG
142182;ZH
142198;NE
142207;BE
142210;SO
142213;ZH
142215;ZH
142216;VD
142217;JU
142219;JU
142224;BS
142226;SG
142227;ZH
142228;Genève
142230;BE
142232;BS
142235;SG
142236;VD
142256;ZH
142258;FR
142269;ZH
142305;ZH
142306;JU
142309;ZH
142312;SO
142316;BS
142317;SG
142318;NE
142336;BE
142342;BS
142359;ZH
142370;ZH
142388;NE
142392;NE
142393;NE
142399;ZH
142402;Genève
142403;BS
142404;ZH
142408;ZH
142411;ZH
142419;BS
142422;ZH
142424;ZH
142434;VD
142436;BE
142440;ZH
142448;BS
142454;VD
142458;Genève
142474;VD
142481;BE
142511;AG
142514;NE
142519;ZH
142524;VD
142532;ZH
142533;ZH
142536;VD
142539;ZH
142547;BS
142549;ZH
142550;ZH
142555;BE
142556;ZH
142570;ZH
142571;FR
142573;ZH
142575;ZH
142585;BE
142594;ZH
142601;ZH
142603;VD
142607;LU
142608;ZH
142609;Genève
142615;ZH
142620;BE
142628;VD
142636;VD
142639;ZH
142645;BS
142663;Genève
142666;Genève
142669;ZH
142682;BS
142684;VD
142690;ZH
142705;BE
142707;SO
142708;ZH
142709;BE
142744;ZH
142784;Genève
142791;BE
142792;ZH
142793;NE
142794;BS
142795;ZH
142849;FR
142882;VD
142883;ZH
142933;ZH
142935;NE
142936;LU
142937;ZH
142938;BS
142939;JU
142941;ZH
142942;BE
142943;Genève
142944;Genève
142945;SO
142946;BS
142947;BS
142963;VD
142964;BS
142967;BE
142969;BS
142972;VD
142974;HE
142978;ZH
142979;FR
142989;ZH
142996;ZH
142998;VD
143003;ZH
143004;SO
143008;ZH
143009;LU
143010;FR
143011;VD
143012;VD
143013;VD
143014;Genève
143015;ZH
143016;LU
143017;BE
143018;Genève
143019;Genève
143020;Genève
143023;ZH
143024;SG
143025;ZH
143026;ZH
143037;ZH
143038;BS
143041;Genève
143043;NE
143046;ZH
143057;VD
143060;VD
143061;VD
143062;VD
143063;BE
143065;NE
143092;ZH
143096;ZH
143097;VD
143101;BE
143102;ZH
143109;ZH
143110;SO
143122;ZH
143125;NE
143126;FR
143127;Genève
143128;Genève
143129;
143130;ZH
143131;ZH
143132;ZH
143133;VD
143136;BE
143137;HE
143138;VD
143141;ZH
143144;ZH
143145;VD
143147;SG
143148;ZH
143149;VD
143157;VS
143165;ZH
143169;NE
143173;BE
143174;Genève
143176;BE
143177;VD
143179;NE
143182;ZH
143184;BE
143188;BS
143192;ZH
143195;FR
143196;FR
143197;ZG
143198;BS
143199;ZH
143201;ZH
143202;VD
143203;VD
143205;BE
143206;ZH
143207;FR
143208;VD
143210;Genève
143211;ZH
143212;ZH
143213;ZH
143216;ZH
143217;AG
143219;BE
143220;FR
143221;ZH
143222;ZH
143224;VD
143225;VD
143226;ZH
143228;VD
143232;ZH
143233;ZH
143234;FR
143235;BE
143236;VD
143242;ZH
143247;Genève
143252;VD
143254;NE
143255;BE
143258;Genève
143260;FR
143262;ZH
143265;ZH
143266;
143267;VD
143268;ZH
143269;ZH
143270;ZH
143272;FR
143274;ZH
143276;VD
143282;ZH
143283;VD
143286;BS
143287;VD
143289;NE
143291;BS
143292;Genève
143294;BE
143295;ZH
143297;AG
143298;VD
143299;ZH
143300;ZH
143301;FR
143302;Genève
143312;BE
143313;BS
143317;SG
143318;Genève
143319;ZH
143320;NE
143323;ZH
143325;FR
143328;ZH
143331;Genève
143332;BE
143333;ZH
143335;ZH
143337;ZH
143338;ZH
143339;Genève
143340;ZH
143343;Genève
143348;FR
143350;BE
143352;ZH
143353;VD
143354;Genève
143355;VD
143356;VD
143359;NE
143360;BS
143365;ZH
143369;VD
143372;BS
143373;ZH
143376;VD
143377;ZH
143379;Genève
143384;ZH
143385;ZH
143386;JU
143388;BE
143389;SG
143390;FR
143392;ZH
143393;BE
143395;ZH
143398;Genève
143399;BE
143404;VD
143406;VD
143410;FR
143411;ZH
143415;Genève
143416;SO
143419;BE
143421;VD
143422;ZH
143423;SO
143424;VD
143426;VD
143427;Genève
143428;AG
143430;AG
143432;AG
143434;Genève
143435;ZH
143436;ZH
143438;ZH
143440;ZH
143443;ZH
143445;Genève
143446;ZH
143451;BE
143453;Genève
143457;Genève
143459;FR
143462;Genève
143463;VD
143467;ZH
143470;VD
143474;VS
143477;Genève
143479;ZH
143480;ZH
143481;BS
143485;ZH
143487;ZH
143494;Genève
143501;VD
143504;BE
143507;NE
143508;BE
143522;SO
143526;BS
143534;ZH
143539;ZH
143540;ZH
143560;ZH
143562;ZH
143564;ZH
143565;BS
143566;FR
143568;Genève
143573;FR
143576;SG
143577;NE
143578;NE
143582;FR
143584;BE
143585;Genève
143590;BS
143592;SO
143596;ZH
143598;ZH
143600;ZH
143601;ZH
143605;ZH
143607;ZH
143609;ZH
143613;VD
143617;FR
143619;BS
143622;ZH
143624;ZH
143626;VD
143630;VD
143633;ZH
143636;VD
143638;ZH
143645;ZH
143649;FR
143650;VD
143651;ZH
143657;ZH
143659;BE
143660;Genève
143665;ZH
143667;ZH
143669;ZH
143685;VD
143686;SO
143688;ZH
143689;TI
143695;ZH
143696;VD
143697;BS
143698;BS
143699;BS
143703;VD
143704;VD
143707;Genève
143715;ZH
143717;BE
143718;TI
143723;Genève
143724;ZH
143732;BS
143733;Genève
143736;BS
143739;BE
143742;VD
143745;ZH
143747;VD
143748;VD
143750;ZH
143754;VD
143757;BE
143758;VD
143759;FR
143762;BS
143764;Genève
143766;VD
143767;BS
143768;VD
143769;BE
143770;BS
143772;Genève
143773;ZH
143774;Genève
143778;ZH
143780;VD
143781;ZH
143782;ZH
143784;BE
143787;ZH
143789;Genève
143797;BE
143798;BE
143799;VD
143804;ZH
143809;Genève
143810;Genève
143815;BS
143816;VS
143818;ZH
143819;ZH
143820;ZH
143833;BE
143834;ZH
143836;ZH
143838;BS
143839;ZH
143840;BS
143841;TG
143844;Genève
143846;ZH
143853;BE
143854;BS
143861;BE
143862;LU
143863;ZH
143866;BE
143867;ZH
143869;ZH
143874;BE
143875;ZH
143877;ZH
143879;LU
143882;BS
143883;ZH
143885;VD
143886;BE
143889;VD
143891;ZH
143892;VD
143894;VD
